"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"105","0.6236","0.6422","0.6414","0.6235","0.6267"
"106","0.6216","0.6407","0.6442","0.6254","0.6282"
"107","0.6174","0.6355","0.6448","0.6263","0.638"
"108","0.6308","0.6446","0.6388","0.6194","0.6369"
"109","0.6308","0.6386","0.6398","0.6291","0.6314"
"110","0.6209","0.6439","0.6434","0.6271","0.6326"
"111","0.6249","0.6368","0.6415","0.6253","0.6335"
"112","0.6135","0.6377","0.641","0.628","0.624"
"113","0.6167","0.6404","0.6349","0.6251","0.6311"
"114","0.62","0.6422","0.6403","0.6256","0.6364"
"115","0.6296","0.6357","0.6372","0.631","0.6323"
"116","0.6187","0.6346","0.6359","0.6265","0.6285"
"117","0.63","0.6491","0.6388","0.6285","0.6217"
"118","0.6344","0.6341","0.6399","0.6261","0.6324"
"119","0.6004","0.6427","0.6468","0.622","0.6218"
"120","0.6179","0.6332","0.6294","0.6247","0.6354"
"121","0.6407","0.6527","0.6509","0.6394","0.6506"
"122","0.6402","0.6537","0.6526","0.6402","0.6488"
"123","0.6408","0.6565","0.6547","0.6372","0.6519"
"124","0.6381","0.6553","0.6548","0.6375","0.6469"
"125","0.6378","0.6557","0.6542","0.6359","0.646"
"126","0.6353","0.6541","0.6557","0.635","0.6433"
"127","0.6335","0.6547","0.6526","0.6345","0.6432"
"128","0.632","0.6544","0.6553","0.6346","0.6425"
"129","0.6321","0.6531","0.6537","0.6322","0.6449"
"130","0.6302","0.6539","0.656","0.632","0.6432"
"131","0.6305","0.6518","0.652","0.6307","0.6427"
"132","0.6337","0.6538","0.6528","0.6322","0.6419"
"133","0.6285","0.6539","0.6535","0.6331","0.6414"
"134","0.6293","0.6538","0.6498","0.6331","0.6383"
"135","0.6274","0.652","0.6504","0.6302","0.6392"
"136","0.6258","0.6517","0.6521","0.6295","0.6412"
"137","0.6272","0.6533","0.6524","0.6291","0.6399"
"138","0.6234","0.6538","0.6506","0.6282","0.6382"
"139","0.6254","0.6529","0.652","0.6295","0.6383"
"140","0.6243","0.6524","0.6521","0.6278","0.6345"
"141","0.6258","0.6523","0.6517","0.6307","0.6366"
"142","0.6226","0.6533","0.6508","0.6296","0.6361"
"143","0.6203","0.6516","0.6514","0.631","0.6349"
"144","0.6244","0.6529","0.6504","0.6296","0.6357"
"145","0.6214","0.6518","0.6522","0.6282","0.635"
"146","0.6234","0.6522","0.6503","0.6297","0.6335"
"147","0.6178","0.6547","0.6504","0.6307","0.6343"
"148","0.6186","0.6521","0.6494","0.6317","0.6362"
"149","0.6191","0.6526","0.6513","0.6308","0.632"
"150","0.6192","0.6521","0.648","0.6312","0.6355"
"151","0.6201","0.6534","0.6503","0.6292","0.6358"
"152","0.6215","0.6533","0.6499","0.6303","0.6322"
"153","0.6192","0.6514","0.6491","0.6308","0.6339"
"154","0.6185","0.6515","0.6493","0.631","0.6334"
"155","0.6189","0.6527","0.6499","0.6277","0.6342"
"156","0.6148","0.6514","0.6501","0.6293","0.631"
"157","0.6178","0.652","0.6488","0.631","0.6301"
"158","0.6194","0.6522","0.6511","0.6303","0.6315"
"159","0.6165","0.6508","0.651","0.6297","0.6337"
"160","0.6147","0.6517","0.6506","0.6287","0.631"
"161","0.6193","0.6515","0.6495","0.6304","0.632"
"162","0.6185","0.6516","0.6499","0.6304","0.6326"
"163","0.6174","0.6513","0.6509","0.6299","0.6328"
"164","0.6182","0.652","0.6506","0.63","0.6327"
"165","0.6185","0.6517","0.6495","0.6307","0.6333"
"166","0.6186","0.652","0.6493","0.6311","0.6312"
"167","0.6175","0.6519","0.65","0.6306","0.6335"
"168","0.6185","0.6514","0.6505","0.6304","0.6334"
"169","0.6182","0.6513","0.6496","0.6317","0.6324"
"170","0.6172","0.6517","0.6498","0.6315","0.6317"
"171","0.6191","0.6519","0.6497","0.6304","0.6322"
"172","0.6175","0.6519","0.6499","0.6315","0.6322"
"173","0.6157","0.6518","0.6509","0.6317","0.6335"
"174","0.6179","0.6522","0.6501","0.6306","0.6327"
"175","0.6183","0.6523","0.65","0.6307","0.6341"
"176","0.6171","0.6527","0.6496","0.6308","0.6333"
"177","0.6182","0.6513","0.6503","0.6315","0.6313"
"178","0.617","0.6525","0.6497","0.631","0.6314"
"179","0.6169","0.6521","0.6501","0.6304","0.6324"
"180","0.6163","0.6517","0.6505","0.6308","0.6326"
"181","0.6165","0.6527","0.6507","0.6316","0.6318"
"182","0.6182","0.6516","0.65","0.6316","0.6313"
"183","0.617","0.6517","0.6501","0.6308","0.6327"
"184","0.6145","0.6525","0.6504","0.6314","0.631"
"185","0.6148","0.6512","0.6496","0.631","0.6315"
"186","0.6142","0.6523","0.6505","0.6311","0.6326"
"187","0.6165","0.6521","0.6506","0.6305","0.6316"
"188","0.6169","0.6512","0.6504","0.6303","0.631"
"189","0.6144","0.6526","0.6506","0.6311","0.6316"
"190","0.6142","0.6522","0.6515","0.6306","0.631"
"191","0.6144","0.653","0.6512","0.6318","0.6322"
"192","0.6153","0.6527","0.6509","0.6311","0.6312"
"193","0.6146","0.652","0.6513","0.6316","0.632"
"194","0.6138","0.6515","0.6505","0.6301","0.6313"
"195","0.6154","0.6523","0.6516","0.6305","0.6326"
"196","0.6146","0.6515","0.6506","0.6308","0.631"
"197","0.6148","0.6528","0.6502","0.6305","0.6311"
"198","0.6137","0.6525","0.6499","0.6311","0.6316"
"199","0.6151","0.6521","0.6504","0.6304","0.6316"
"200","0.6142","0.6525","0.6516","0.6307","0.6323"
