"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"149","0.8742","0.8764","0.876","0.8731","0.8781"
"150","0.8744","0.8766","0.8759","0.874","0.8788"
"151","0.8749","0.8772","0.8765","0.8735","0.8764"
"152","0.8763","0.8762","0.8749","0.8736","0.8766"
"153","0.8747","0.8764","0.8748","0.8737","0.8778"
"154","0.8749","0.8767","0.8756","0.8733","0.8778"
"155","0.8754","0.8782","0.8758","0.8737","0.8777"
"156","0.8752","0.8768","0.8759","0.8727","0.8778"
"157","0.8751","0.8766","0.8748","0.8727","0.8773"
"158","0.8753","0.8765","0.8747","0.8735","0.8772"
"159","0.8754","0.8779","0.8756","0.8732","0.8783"
"160","0.8747","0.876","0.8743","0.8737","0.8772"
"161","0.8742","0.8778","0.8768","0.8738","0.8774"
"162","0.8753","0.8776","0.876","0.8731","0.8764"
"163","0.8746","0.8772","0.8759","0.8731","0.8778"
"164","0.8746","0.8761","0.8746","0.8738","0.8771"
"165","0.8752","0.877","0.8756","0.8727","0.8785"
"166","0.8754","0.8768","0.8761","0.8734","0.8772"
"167","0.875","0.8775","0.876","0.8736","0.8765"
"168","0.8754","0.8763","0.8751","0.8735","0.8768"
"169","0.8754","0.877","0.8747","0.8735","0.8772"
"170","0.8748","0.8777","0.8757","0.873","0.8772"
"171","0.8748","0.8772","0.8759","0.8735","0.8765"
"172","0.8745","0.8767","0.8759","0.8732","0.8778"
"173","0.8748","0.8779","0.876","0.8731","0.8781"
"174","0.8749","0.8771","0.8748","0.8728","0.8782"
"175","0.8749","0.8777","0.8769","0.8734","0.878"
"176","0.8755","0.8779","0.8759","0.874","0.8767"
"177","0.8746","0.8768","0.8752","0.8733","0.8782"
"178","0.8751","0.8773","0.8751","0.8734","0.8773"
"179","0.8743","0.8773","0.8751","0.8746","0.8774"
"180","0.8759","0.8766","0.8768","0.8738","0.8777"
"181","0.8756","0.8763","0.875","0.8723","0.8768"
"182","0.8749","0.8769","0.8752","0.8737","0.8768"
"183","0.8757","0.8776","0.877","0.8748","0.8784"
"184","0.8748","0.8775","0.875","0.8735","0.8784"
"185","0.8756","0.8766","0.8759","0.8739","0.8774"
"186","0.8754","0.8775","0.8769","0.874","0.8759"
"187","0.8754","0.8779","0.8764","0.8732","0.8764"
"188","0.8755","0.8772","0.8757","0.8743","0.877"
"189","0.8757","0.8774","0.8766","0.8745","0.8773"
"190","0.8762","0.8768","0.8757","0.8735","0.8757"
"191","0.8752","0.8776","0.8768","0.8736","0.8764"
"192","0.8759","0.8768","0.8753","0.8731","0.8772"
"193","0.876","0.8781","0.8759","0.8738","0.8778"
"194","0.8762","0.8772","0.876","0.8736","0.8774"
"195","0.8758","0.8763","0.8762","0.8738","0.8769"
"196","0.8753","0.8773","0.8763","0.8731","0.8774"
"197","0.8744","0.8758","0.8758","0.874","0.8763"
"198","0.8762","0.8765","0.8757","0.8736","0.8778"
"199","0.8756","0.878","0.8768","0.874","0.8779"
"200","0.8762","0.8773","0.8766","0.8739","0.8778"
