"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"151","0.9162","0.9162","0.9162","0.9162","0.9162"
"152","0.9263","0.9263","0.9263","0.9263","0.9263"
"153","0.9158","0.9158","0.9158","0.9158","0.9158"
"154","0.9188","0.9188","0.9188","0.9188","0.9188"
"155","0.9136","0.9136","0.9136","0.9136","0.9136"
"156","0.9161","0.9161","0.9161","0.9161","0.9161"
"157","0.9196","0.9196","0.9196","0.9196","0.9196"
"158","0.9199","0.9199","0.9199","0.9199","0.9199"
"159","0.9181","0.9181","0.9181","0.9181","0.9181"
"160","0.919","0.919","0.919","0.919","0.919"
"161","0.9297","0.9297","0.9297","0.9297","0.9297"
"162","0.9299","0.9299","0.9299","0.9299","0.9299"
"163","0.9313","0.9313","0.9313","0.9313","0.9313"
"164","0.9302","0.9302","0.9302","0.9302","0.9302"
"165","0.9303","0.9303","0.9303","0.9303","0.9303"
"166","0.932","0.932","0.932","0.932","0.932"
"167","0.9304","0.9304","0.9304","0.9304","0.9304"
"168","0.9326","0.9326","0.9326","0.9326","0.9326"
"169","0.9316","0.9316","0.9316","0.9316","0.9316"
"170","0.9303","0.9303","0.9303","0.9303","0.9303"
"171","0.931","0.931","0.931","0.931","0.931"
"172","0.9315","0.9315","0.9315","0.9315","0.9315"
"173","0.9312","0.9312","0.9312","0.9312","0.9312"
"174","0.9298","0.9298","0.9298","0.9298","0.9298"
"175","0.93","0.93","0.93","0.93","0.93"
"176","0.9302","0.9302","0.9302","0.9302","0.9302"
"177","0.9299","0.9299","0.9299","0.9299","0.9299"
"178","0.9286","0.9286","0.9286","0.9286","0.9286"
"179","0.9305","0.9305","0.9305","0.9305","0.9305"
"180","0.929","0.929","0.929","0.929","0.929"
"181","0.9308","0.9308","0.9308","0.9308","0.9308"
"182","0.9324","0.9324","0.9324","0.9324","0.9324"
"183","0.932","0.932","0.932","0.932","0.932"
"184","0.927","0.927","0.927","0.927","0.927"
"185","0.9304","0.9304","0.9304","0.9304","0.9304"
"186","0.9315","0.9315","0.9315","0.9315","0.9315"
"187","0.9343","0.9343","0.9343","0.9343","0.9343"
"188","0.9291","0.9291","0.9291","0.9291","0.9291"
"189","0.9316","0.9316","0.9316","0.9316","0.9316"
"190","0.9317","0.9317","0.9317","0.9317","0.9317"
"191","0.9314","0.9314","0.9314","0.9314","0.9314"
"192","0.9319","0.9319","0.9319","0.9319","0.9319"
"193","0.9296","0.9296","0.9296","0.9296","0.9296"
"194","0.9313","0.9313","0.9313","0.9313","0.9313"
"195","0.932","0.932","0.932","0.932","0.932"
"196","0.9331","0.9331","0.9331","0.9331","0.9331"
"197","0.933","0.933","0.933","0.933","0.933"
"198","0.9338","0.9338","0.9338","0.9338","0.9338"
"199","0.9327","0.9327","0.9327","0.9327","0.9327"
"200","0.9326","0.9326","0.9326","0.9326","0.9326"
