"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"175","0.9269","0.9263","0.9254","0.9258","0.9213"
"176","0.9247","0.9261","0.9241","0.9233","0.9243"
"177","0.9259","0.9266","0.9249","0.9279","0.9215"
"178","0.9262","0.9247","0.9242","0.9277","0.9271"
"179","0.9265","0.9257","0.9264","0.9266","0.9244"
"180","0.9261","0.927","0.9256","0.926","0.9227"
"181","0.9276","0.923","0.9284","0.9263","0.9216"
"182","0.9282","0.925","0.926","0.9242","0.9254"
"183","0.9252","0.9239","0.9271","0.9277","0.925"
"184","0.9265","0.924","0.9285","0.926","0.925"
"185","0.9257","0.9241","0.9274","0.9258","0.9257"
"186","0.9253","0.9267","0.924","0.926","0.9241"
"187","0.9283","0.9242","0.9278","0.9253","0.9267"
"188","0.927","0.9238","0.9263","0.9283","0.9243"
"189","0.9264","0.9254","0.9269","0.9236","0.9275"
"190","0.9277","0.9239","0.9264","0.9217","0.9261"
"191","0.9292","0.9246","0.9274","0.9257","0.9255"
"192","0.9266","0.9248","0.9295","0.9243","0.924"
"193","0.9261","0.9279","0.9312","0.9249","0.926"
"194","0.9284","0.9236","0.927","0.9269","0.9255"
"195","0.9274","0.9298","0.9275","0.9264","0.9292"
"196","0.9269","0.9261","0.9263","0.9282","0.9252"
"197","0.9249","0.9237","0.9292","0.9251","0.924"
"198","0.9282","0.9265","0.924","0.9282","0.9247"
"199","0.9262","0.927","0.9286","0.9241","0.9261"
"200","0.9231","0.9244","0.9265","0.921","0.9263"
