"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"147","0.9438","0.9483","0.9446","0.9449","0.9444"
"148","0.9433","0.9438","0.9451","0.9462","0.948"
"149","0.9412","0.9409","0.9451","0.9428","0.9425"
"150","0.9444","0.9414","0.9433","0.9436","0.9447"
"151","0.9415","0.9449","0.9437","0.9451","0.9438"
"152","0.9367","0.9443","0.9398","0.9402","0.9452"
"153","0.9418","0.9451","0.9457","0.9421","0.9462"
"154","0.9421","0.9431","0.9455","0.9412","0.9423"
"155","0.9426","0.9431","0.9423","0.9442","0.9465"
"156","0.942","0.9459","0.9453","0.9449","0.9444"
"157","0.9415","0.9454","0.9475","0.9458","0.9447"
"158","0.9393","0.9456","0.945","0.9437","0.9462"
"159","0.9434","0.9421","0.9474","0.9386","0.9425"
"160","0.9372","0.9431","0.9462","0.9449","0.943"
"161","0.9479","0.9493","0.952","0.9504","0.9534"
"162","0.9479","0.9504","0.9525","0.9525","0.9545"
"163","0.9493","0.9511","0.9527","0.9509","0.9536"
"164","0.9497","0.9515","0.9548","0.9523","0.9535"
"165","0.9503","0.9513","0.9528","0.9511","0.953"
"166","0.9509","0.9524","0.9533","0.9511","0.9551"
"167","0.9499","0.9497","0.9539","0.9516","0.9532"
"168","0.9503","0.9507","0.9564","0.951","0.9555"
"169","0.9515","0.9522","0.9527","0.9526","0.9535"
"170","0.9497","0.952","0.9537","0.9516","0.9535"
"171","0.9496","0.9525","0.9545","0.9516","0.9547"
"172","0.9492","0.9525","0.9539","0.953","0.9529"
"173","0.9485","0.9525","0.9529","0.9524","0.953"
"174","0.9481","0.9529","0.9537","0.9534","0.9532"
"175","0.9498","0.953","0.9521","0.9533","0.9554"
"176","0.9505","0.9515","0.9526","0.9531","0.9547"
"177","0.9503","0.9501","0.9524","0.9519","0.9546"
"178","0.9505","0.9512","0.9528","0.9534","0.9543"
"179","0.9486","0.9509","0.952","0.953","0.9546"
"180","0.9481","0.9522","0.9533","0.9519","0.9537"
"181","0.9502","0.9504","0.9536","0.952","0.9545"
"182","0.9492","0.9519","0.9537","0.9523","0.9527"
"183","0.9495","0.952","0.9538","0.9527","0.9543"
"184","0.9512","0.9508","0.9521","0.9524","0.9539"
"185","0.9494","0.951","0.9536","0.9532","0.9574"
"186","0.9508","0.9518","0.9533","0.9529","0.9559"
"187","0.9495","0.9521","0.9554","0.9515","0.9554"
"188","0.9492","0.9524","0.9535","0.9505","0.955"
"189","0.9485","0.9519","0.9524","0.9519","0.9548"
"190","0.9474","0.9516","0.9541","0.9531","0.9552"
"191","0.9485","0.9503","0.9552","0.9533","0.9541"
"192","0.9513","0.9504","0.9532","0.9534","0.9553"
"193","0.9481","0.9514","0.9531","0.9524","0.9573"
"194","0.9487","0.9526","0.9535","0.9519","0.9559"
"195","0.9512","0.9521","0.9548","0.9526","0.9545"
"196","0.9509","0.9506","0.9528","0.9546","0.9527"
"197","0.9493","0.9497","0.9538","0.9545","0.9537"
"198","0.9505","0.9495","0.9542","0.952","0.9536"
"199","0.9498","0.9494","0.9531","0.9515","0.9549"
"200","0.9501","0.9512","0.952","0.9531","0.954"
