"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"83","0.6897","0.6949","0.7078","0.6907","0.6921"
"84","0.6838","0.6948","0.7015","0.6779","0.6855"
"85","0.6936","0.6936","0.7079","0.6928","0.6961"
"86","0.6919","0.685","0.6812","0.6633","0.6977"
"87","0.6825","0.6842","0.7011","0.6915","0.6962"
"88","0.6988","0.7052","0.7103","0.6912","0.6925"
"89","0.694","0.7039","0.6985","0.7005","0.7019"
"90","0.6804","0.6915","0.6911","0.6798","0.6816"
"91","0.7021","0.6958","0.7175","0.6812","0.7112"
"92","0.6904","0.6993","0.7018","0.6858","0.6842"
"93","0.7022","0.7119","0.7045","0.6824","0.6899"
"94","0.6703","0.684","0.6872","0.673","0.6786"
"95","0.6972","0.7101","0.698","0.674","0.6924"
"96","0.7025","0.6971","0.6924","0.6869","0.6787"
"97","0.6877","0.6972","0.6816","0.6935","0.6856"
"98","0.7044","0.711","0.6927","0.7034","0.714"
"99","0.7086","0.6986","0.6916","0.6938","0.7036"
"100","0.7062","0.7118","0.6968","0.7141","0.7024"
"101","0.6941","0.7178","0.7158","0.7011","0.7056"
"102","0.6786","0.7131","0.7037","0.6977","0.7072"
"103","0.695","0.7027","0.7091","0.6986","0.6965"
"104","0.6743","0.7043","0.7066","0.685","0.6847"
"105","0.6974","0.7096","0.6959","0.6951","0.7088"
"106","0.6942","0.7039","0.7037","0.6948","0.6928"
"107","0.7086","0.706","0.7051","0.712","0.7006"
"108","0.7037","0.6991","0.7051","0.6979","0.7011"
"109","0.7085","0.6991","0.7074","0.6923","0.7067"
"110","0.6937","0.704","0.7033","0.6935","0.7"
"111","0.7007","0.7082","0.6997","0.7031","0.6909"
"112","0.6984","0.6992","0.7113","0.6962","0.7033"
"113","0.7002","0.705","0.7","0.7005","0.6994"
"114","0.7126","0.707","0.7085","0.7125","0.7099"
"115","0.7029","0.7002","0.7091","0.7019","0.6931"
"116","0.6935","0.7143","0.7153","0.6993","0.6896"
"117","0.6901","0.6914","0.6993","0.7016","0.6982"
"118","0.7103","0.7079","0.7063","0.7157","0.7011"
"119","0.7077","0.7024","0.6966","0.6891","0.6986"
"120","0.6973","0.6875","0.6795","0.6901","0.7021"
"121","0.7281","0.7319","0.7351","0.724","0.7281"
"122","0.7297","0.7316","0.7363","0.7258","0.7296"
"123","0.7303","0.728","0.731","0.7234","0.7288"
"124","0.7249","0.7292","0.7269","0.7338","0.7289"
"125","0.7315","0.7265","0.7343","0.724","0.732"
"126","0.7303","0.738","0.7331","0.7345","0.7358"
"127","0.7359","0.7365","0.7409","0.7334","0.7298"
"128","0.7334","0.7345","0.7402","0.7313","0.7349"
"129","0.7312","0.7357","0.7386","0.7368","0.7278"
"130","0.7332","0.7415","0.7437","0.7345","0.7358"
"131","0.7303","0.7388","0.7406","0.7367","0.7277"
"132","0.7359","0.7414","0.7455","0.7372","0.7394"
"133","0.7329","0.7412","0.738","0.7349","0.736"
"134","0.7218","0.7343","0.7309","0.7249","0.7309"
"135","0.7354","0.735","0.7368","0.7379","0.7319"
"136","0.7249","0.7359","0.7408","0.7228","0.7329"
"137","0.7305","0.7361","0.7317","0.7294","0.7367"
"138","0.7341","0.7343","0.7343","0.7337","0.7392"
"139","0.734","0.7394","0.7421","0.7364","0.7369"
"140","0.738","0.7349","0.7348","0.7275","0.7397"
"141","0.7394","0.7446","0.7415","0.7371","0.7404"
"142","0.7353","0.7416","0.7407","0.7401","0.7411"
"143","0.7421","0.7357","0.7453","0.7338","0.7315"
"144","0.7394","0.7362","0.7477","0.7257","0.7389"
"145","0.736","0.7393","0.7372","0.7413","0.7348"
"146","0.734","0.7391","0.7424","0.7312","0.7345"
"147","0.7376","0.737","0.7402","0.7374","0.7374"
"148","0.7417","0.7419","0.7438","0.7416","0.7456"
"149","0.7303","0.7432","0.7461","0.7376","0.733"
"150","0.7394","0.7387","0.7367","0.7275","0.7387"
"151","0.7328","0.7287","0.7411","0.7272","0.7296"
"152","0.7347","0.7384","0.7395","0.7364","0.7368"
"153","0.732","0.7413","0.742","0.7398","0.7396"
"154","0.7359","0.7353","0.7384","0.7336","0.7343"
"155","0.726","0.7373","0.7354","0.734","0.7272"
"156","0.7435","0.7466","0.7448","0.7382","0.7401"
"157","0.7211","0.7388","0.7465","0.7423","0.7356"
"158","0.7354","0.7337","0.7455","0.7344","0.7405"
"159","0.7335","0.7355","0.7353","0.738","0.7365"
"160","0.7281","0.7369","0.7424","0.7248","0.7255"
"161","0.7396","0.7472","0.7477","0.7414","0.7468"
"162","0.7445","0.7484","0.7484","0.7464","0.7479"
"163","0.7439","0.7504","0.7514","0.7438","0.7494"
"164","0.7426","0.7496","0.7507","0.7468","0.7478"
"165","0.7409","0.7495","0.7502","0.7457","0.7495"
"166","0.7404","0.7457","0.7443","0.7447","0.7456"
"167","0.7429","0.7497","0.7527","0.7481","0.7504"
"168","0.7393","0.7531","0.7479","0.7432","0.7467"
"169","0.7461","0.7515","0.7521","0.7511","0.7503"
"170","0.7436","0.7478","0.7537","0.7438","0.7463"
"171","0.741","0.7468","0.7502","0.7476","0.7426"
"172","0.7438","0.7522","0.7541","0.7484","0.7464"
"173","0.7415","0.7491","0.7491","0.7449","0.7472"
"174","0.7437","0.747","0.7537","0.7486","0.7465"
"175","0.743","0.7482","0.7531","0.7492","0.7513"
"176","0.7446","0.7512","0.7537","0.7489","0.7432"
"177","0.7455","0.7519","0.75","0.7478","0.7536"
"178","0.7401","0.747","0.7494","0.7473","0.7452"
"179","0.7471","0.7521","0.75","0.7449","0.7463"
"180","0.7453","0.7486","0.7495","0.7481","0.7492"
"181","0.7427","0.7486","0.7528","0.7472","0.7477"
"182","0.7448","0.7548","0.7524","0.7485","0.747"
"183","0.7473","0.7538","0.7562","0.7444","0.7487"
"184","0.7467","0.7533","0.7535","0.7472","0.7504"
"185","0.7432","0.7426","0.7464","0.7379","0.7454"
"186","0.7467","0.7508","0.7565","0.7477","0.7512"
"187","0.7466","0.7512","0.7513","0.745","0.752"
"188","0.7451","0.7494","0.75","0.746","0.7473"
"189","0.742","0.7487","0.7523","0.7463","0.7442"
"190","0.7476","0.75","0.751","0.7459","0.7452"
"191","0.7463","0.752","0.7558","0.7492","0.7486"
"192","0.7458","0.7505","0.753","0.7475","0.751"
"193","0.7469","0.7546","0.7553","0.744","0.7498"
"194","0.7421","0.75","0.7457","0.7444","0.7505"
"195","0.7492","0.7502","0.7543","0.7494","0.7486"
"196","0.7453","0.7524","0.7574","0.7482","0.75"
"197","0.7503","0.7549","0.7587","0.7525","0.7528"
"198","0.7498","0.7501","0.7511","0.7463","0.7465"
"199","0.7459","0.7499","0.7499","0.7482","0.7509"
"200","0.7462","0.7496","0.7529","0.7502","0.7487"
