"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"58","0.8437","0.8456","0.8489","0.8314","0.8295"
"59","0.8423","0.7821","0.8075","0.8581","0.8165"
"60","0.8334","0.8257","0.8365","0.8327","0.8228"
"61","0.9164","0.9171","0.9162","0.9181","0.9164"
"62","0.9234","0.9186","0.9229","0.9199","0.9199"
"63","0.9168","0.9168","0.9181","0.9189","0.9187"
"64","0.9221","0.9196","0.9192","0.92","0.9157"
"65","0.9248","0.9196","0.917","0.9166","0.9195"
"66","0.9192","0.9153","0.9069","0.9065","0.9069"
"67","0.9189","0.9217","0.9167","0.915","0.9157"
"68","0.917","0.9137","0.91","0.9186","0.9128"
"69","0.9173","0.9084","0.9066","0.9021","0.9139"
"70","0.9145","0.9078","0.9135","0.8982","0.9083"
"71","0.9138","0.9091","0.9158","0.9113","0.9157"
"72","0.9105","0.9133","0.9077","0.9164","0.9036"
"73","0.9103","0.8968","0.901","0.9059","0.9072"
"74","0.91","0.913","0.9078","0.9076","0.9127"
"75","0.9082","0.9012","0.903","0.905","0.8984"
"76","0.9042","0.8943","0.9008","0.8944","0.8916"
"77","0.9089","0.9122","0.9069","0.9066","0.8999"
"78","0.9031","0.9009","0.896","0.9108","0.911"
"79","0.9053","0.9081","0.9081","0.9038","0.9048"
"80","0.9111","0.9063","0.9041","0.9004","0.9086"
"81","0.9114","0.8934","0.8958","0.9009","0.9044"
"82","0.9069","0.8931","0.9132","0.9034","0.9048"
"83","0.8965","0.9101","0.9004","0.901","0.9038"
"84","0.9086","0.9046","0.904","0.9085","0.9082"
"85","0.9057","0.9096","0.9068","0.8972","0.8981"
"86","0.9036","0.9054","0.904","0.9045","0.8966"
"87","0.904","0.9058","0.8997","0.9033","0.9093"
"88","0.8793","0.9091","0.8933","0.8927","0.8958"
"89","0.8936","0.9024","0.9056","0.8846","0.8945"
"90","0.8943","0.9078","0.9038","0.9082","0.9069"
"91","0.906","0.9088","0.9062","0.9096","0.9095"
"92","0.9073","0.9045","0.8991","0.9031","0.9113"
"93","0.9044","0.8954","0.9044","0.9081","0.886"
"94","0.9051","0.9098","0.9035","0.9117","0.8956"
"95","0.8989","0.9104","0.9102","0.9059","0.9074"
"96","0.9082","0.9104","0.8864","0.9008","0.9048"
"97","0.9074","0.9019","0.8938","0.8969","0.9077"
"98","0.9104","0.9036","0.9108","0.9064","0.913"
"99","0.9076","0.885","0.8977","0.9008","0.906"
"100","0.8953","0.912","0.9086","0.9028","0.9067"
"101","0.913","0.9101","0.9035","0.9044","0.9104"
"102","0.9053","0.9112","0.9004","0.9006","0.9065"
"103","0.91","0.9071","0.9005","0.9123","0.9045"
"104","0.9005","0.9079","0.9088","0.9091","0.9011"
"105","0.9035","0.9064","0.9026","0.8884","0.9003"
"106","0.9011","0.908","0.9024","0.8981","0.9037"
"107","0.8931","0.9056","0.895","0.9089","0.8911"
"108","0.9088","0.9078","0.8994","0.9053","0.9045"
"109","0.9065","0.9159","0.8923","0.9166","0.9027"
"110","0.9046","0.9069","0.8912","0.913","0.9026"
"111","0.9035","0.905","0.8955","0.8978","0.8924"
"112","0.9031","0.9037","0.9022","0.9104","0.9"
"113","0.9067","0.8887","0.8979","0.9088","0.8901"
"114","0.9148","0.8993","0.9077","0.8963","0.905"
"115","0.9047","0.9089","0.9099","0.915","0.898"
"116","0.9116","0.8989","0.9123","0.9132","0.9081"
"117","0.9065","0.9134","0.9147","0.9127","0.9141"
"118","0.8967","0.9005","0.9035","0.9063","0.9154"
"119","0.9096","0.9057","0.8993","0.9068","0.9072"
"120","0.8984","0.9024","0.9093","0.9013","0.9099"
"121","0.9394","0.9358","0.9345","0.9382","0.9379"
"122","0.9441","0.9365","0.9367","0.9381","0.942"
"123","0.9414","0.9372","0.9383","0.9388","0.9399"
"124","0.9442","0.9374","0.9384","0.9405","0.9436"
"125","0.9429","0.9392","0.9369","0.9422","0.9394"
"126","0.9436","0.9392","0.94","0.9412","0.9435"
"127","0.9413","0.9384","0.9379","0.9407","0.9425"
"128","0.9432","0.9397","0.9373","0.9416","0.9405"
"129","0.9416","0.9387","0.9403","0.9408","0.9445"
"130","0.9395","0.9409","0.9387","0.9425","0.9431"
"131","0.9416","0.938","0.9396","0.9404","0.9416"
"132","0.9402","0.9367","0.9405","0.9411","0.9441"
"133","0.9424","0.9367","0.9385","0.9403","0.9428"
"134","0.9425","0.9373","0.9362","0.9399","0.9409"
"135","0.942","0.9386","0.94","0.9423","0.9424"
"136","0.942","0.9364","0.9371","0.9422","0.9418"
"137","0.9439","0.9364","0.9398","0.9394","0.9418"
"138","0.9407","0.9375","0.9403","0.9422","0.9424"
"139","0.941","0.9408","0.9393","0.94","0.9415"
"140","0.9425","0.9381","0.9392","0.937","0.9399"
"141","0.9422","0.9391","0.9391","0.9378","0.9438"
"142","0.9414","0.9378","0.939","0.9394","0.9432"
"143","0.9398","0.9402","0.9376","0.9388","0.9422"
"144","0.9406","0.9399","0.9382","0.94","0.9422"
"145","0.9413","0.9375","0.939","0.9372","0.9411"
"146","0.9404","0.9367","0.9391","0.9393","0.9418"
"147","0.939","0.9382","0.9413","0.9409","0.9419"
"148","0.9409","0.939","0.9387","0.9397","0.9377"
"149","0.9383","0.9387","0.9401","0.9437","0.938"
"150","0.9414","0.9341","0.9359","0.937","0.9394"
"151","0.9417","0.9335","0.9389","0.9388","0.9398"
"152","0.9409","0.9356","0.9375","0.9369","0.9402"
"153","0.9402","0.9364","0.9344","0.9378","0.9384"
"154","0.9387","0.9339","0.935","0.9383","0.9415"
"155","0.9379","0.9312","0.9329","0.9344","0.9392"
"156","0.9412","0.9366","0.9388","0.9386","0.9409"
"157","0.9384","0.937","0.9354","0.9351","0.9339"
"158","0.9347","0.9354","0.933","0.9397","0.9364"
"159","0.94","0.9333","0.9367","0.9347","0.9355"
"160","0.9347","0.9382","0.9345","0.9353","0.9366"
"161","0.9424","0.9408","0.9405","0.9431","0.9415"
"162","0.9426","0.9415","0.9425","0.9416","0.942"
"163","0.9426","0.9412","0.9424","0.9431","0.9429"
"164","0.9436","0.942","0.9426","0.9425","0.9432"
"165","0.9432","0.9407","0.9431","0.9414","0.9423"
"166","0.9432","0.9421","0.9435","0.9438","0.9442"
"167","0.9452","0.9431","0.9425","0.9442","0.9439"
"168","0.9452","0.9431","0.944","0.9453","0.9441"
"169","0.9461","0.9432","0.9443","0.9446","0.9439"
"170","0.9452","0.9424","0.9436","0.9445","0.945"
"171","0.946","0.9431","0.9434","0.9439","0.9448"
"172","0.9461","0.9438","0.9446","0.9444","0.9441"
"173","0.945","0.9429","0.9434","0.943","0.9442"
"174","0.9439","0.9428","0.9449","0.943","0.9445"
"175","0.9444","0.9427","0.9449","0.9438","0.9441"
"176","0.9439","0.942","0.9437","0.9433","0.9439"
"177","0.9459","0.9419","0.9433","0.9442","0.9446"
"178","0.946","0.9431","0.9432","0.9445","0.9441"
"179","0.9456","0.9428","0.9428","0.9436","0.9444"
"180","0.9459","0.9423","0.943","0.9442","0.9452"
"181","0.9459","0.9438","0.9434","0.944","0.9444"
"182","0.9468","0.9436","0.9428","0.9438","0.9436"
"183","0.9465","0.9439","0.9429","0.9434","0.9448"
"184","0.9454","0.9423","0.9439","0.9443","0.943"
"185","0.9466","0.9434","0.9438","0.9433","0.9447"
"186","0.9458","0.9443","0.9441","0.9438","0.944"
"187","0.9463","0.9416","0.9442","0.9427","0.9445"
"188","0.9467","0.9423","0.9458","0.9424","0.9451"
"189","0.9473","0.9418","0.9454","0.9433","0.9457"
"190","0.9465","0.9426","0.9432","0.9437","0.9457"
"191","0.9481","0.9423","0.9439","0.9441","0.945"
"192","0.9469","0.9434","0.9428","0.9444","0.9448"
"193","0.9472","0.942","0.944","0.9435","0.9442"
"194","0.9465","0.9432","0.944","0.9441","0.9441"
"195","0.9472","0.9421","0.9433","0.9438","0.9445"
"196","0.9474","0.9414","0.9435","0.9444","0.945"
"197","0.9467","0.9409","0.9434","0.9433","0.9434"
"198","0.947","0.9409","0.9427","0.9426","0.9434"
"199","0.9467","0.9404","0.943","0.9428","0.9435"
"200","0.9466","0.9444","0.945","0.9436","0.9444"
