"Epoch","test_acc1","test_acc2","test_acc3","test_acc4","test_acc5"
"177","0.7141","0.7166","0.7185","0.7012","0.7172"
"178","0.712","0.7192","0.7118","0.7019","0.7181"
"179","0.7127","0.7202","0.7176","0.7033","0.7199"
"180","0.7144","0.7201","0.7158","0.7007","0.7195"
"181","0.7085","0.7174","0.7148","0.6989","0.7219"
"182","0.7147","0.7157","0.7185","0.7013","0.7174"
"183","0.712","0.7195","0.7187","0.705","0.7203"
"184","0.7123","0.7187","0.7113","0.6982","0.7157"
"185","0.7155","0.7181","0.7191","0.7019","0.7227"
"186","0.7084","0.721","0.7209","0.7038","0.7182"
"187","0.7174","0.7176","0.7188","0.705","0.723"
"188","0.7117","0.716","0.7186","0.7045","0.7195"
"189","0.7134","0.7158","0.7168","0.7028","0.7194"
"190","0.7162","0.7176","0.7148","0.7044","0.7234"
"191","0.7132","0.7172","0.7201","0.7055","0.7215"
"192","0.7099","0.7137","0.7179","0.7013","0.7212"
"193","0.7142","0.7169","0.7227","0.7068","0.724"
"194","0.714","0.7188","0.7228","0.7038","0.7212"
"195","0.7172","0.7192","0.7165","0.7035","0.7218"
"196","0.7131","0.7172","0.7133","0.7075","0.7164"
"197","0.7206","0.7184","0.7211","0.7063","0.7224"
"198","0.7176","0.7188","0.7233","0.7034","0.7224"
"199","0.7142","0.717","0.7201","0.7057","0.7222"
"200","0.7179","0.7174","0.7186","0.7046","0.7213"
