""
epoch,train_acc,test_acc
57,0.82276,0.828
58,0.82212,0.775
59,0.8238,0.8151
60,0.8257,0.804
61,0.87632,0.91
62,0.8945,0.9093
63,0.8971,0.9177
64,0.89866,0.9157
65,0.89984,0.9183
66,0.8998,0.9159
67,0.90048,0.9239
68,0.9004,0.9197
69,0.90246,0.9069
70,0.90136,0.9188
71,0.90258,0.919
72,0.90296,0.9131
73,0.90206,0.9069
74,0.89852,0.9063
75,0.90132,0.9059
76,0.9006,0.9044
77,0.89908,0.9009
78,0.90096,0.9103
79,0.90146,0.899
80,0.89946,0.9089
81,0.90154,0.919
82,0.90178,0.9061
83,0.90146,0.8857
84,0.89938,0.9118
85,0.9,0.9145
86,0.90278,0.8945
87,0.90236,0.9098
88,0.90322,0.9019
89,0.90224,0.8947
90,0.90368,0.9024
91,0.9024,0.9067
92,0.90326,0.8944
93,0.90302,0.9117
94,0.9048,0.9055
95,0.90262,0.9024
96,0.9047,0.9131
97,0.90674,0.9137
98,0.9048,0.9084
99,0.9053,0.92
100,0.90512,0.9079
101,0.90502,0.9123
102,0.90538,0.9069
103,0.90502,0.9082
104,0.90656,0.9118
105,0.9075,0.9035
106,0.90752,0.9119
107,0.9076,0.9137
108,0.9068,0.9045
109,0.90728,0.8969
110,0.90828,0.9168
111,0.90902,0.9143
112,0.90792,0.9086
113,0.908,0.9096
114,0.91008,0.9154
115,0.91122,0.8922
116,0.91052,0.9192
117,0.90882,0.9162
118,0.9082,0.9103
119,0.91108,0.908
120,0.90636,0.9086
121,0.93688,0.9428
122,0.94596,0.9452
123,0.94942,0.945
124,0.95098,0.9467
125,0.95482,0.9485
126,0.95372,0.9463
127,0.95586,0.9457
128,0.95666,0.9449
129,0.9579,0.9489
130,0.95804,0.9448
131,0.95796,0.9435
132,0.96028,0.9468
133,0.95966,0.9468
134,0.95966,0.9467
135,0.9608,0.9463
136,0.96012,0.9461
137,0.9586,0.9463
138,0.96208,0.9464
139,0.96218,0.9483
140,0.96108,0.9469
141,0.96222,0.9456
142,0.9625,0.9462
