""
epoch,train_acc,test_acc
181,1.0,0.875
182,1.0,0.8752
183,1.0,0.877
184,1.0,0.875
185,1.0,0.8759
186,1.0,0.8769
187,1.0,0.8764
188,1.0,0.8757
189,1.0,0.8766
190,1.0,0.8757
191,1.0,0.8768
192,1.0,0.8753
193,1.0,0.8759
194,1.0,0.876
195,1.0,0.8762
196,1.0,0.8763
197,1.0,0.8758
198,1.0,0.8757
199,1.0,0.8768
200,1.0,0.8766
""
epoch,train_acc,test_acc
1,0.1542,0.1913
2,0.2926,0.3595
3,0.42476,0.473
4,0.56262,0.5722
5,0.65976,0.6339
6,0.7251,0.6835
7,0.76424,0.7212
8,0.79032,0.7296
9,0.81056,0.7061
10,0.82546,0.6958
11,0.84078,0.7833
12,0.8493,0.7611
13,0.86256,0.748
14,0.86744,0.7673
15,0.87632,0.751
16,0.87776,0.7211
17,0.88782,0.7958
18,0.89034,0.8007
19,0.89718,0.7407
20,0.8968,0.7767
21,0.90064,0.7578
22,0.90414,0.7801
23,0.90596,0.7877
24,0.91042,0.7793
25,0.90858,0.7668
26,0.90996,0.7669
27,0.9132,0.7703
28,0.9139,0.7556
29,0.918,0.765
30,0.91666,0.7729
31,0.91802,0.7935
32,0.91806,0.7751
33,0.91766,0.7841
34,0.91978,0.7746
35,0.91976,0.7694
36,0.92456,0.7512
37,0.923,0.7694
38,0.9206,0.7745
39,0.92082,0.7549
40,0.92394,0.7782
41,0.92504,0.7491
42,0.92412,0.7753
43,0.92502,0.8018
44,0.92526,0.7702
45,0.92814,0.7828
46,0.92322,0.7889
47,0.92794,0.7825
48,0.92818,0.8192
49,0.92756,0.7948
50,0.9276,0.7762
51,0.92766,0.7651
52,0.92834,0.8012
53,0.92848,0.7734
54,0.92838,0.7947
55,0.93072,0.7662
56,0.92902,0.7592
57,0.93054,0.7771
58,0.93322,0.7962
59,0.93102,0.7944
60,0.9296,0.7907
61,0.98678,0.8563
62,0.99952,0.8624
63,0.99998,0.8623
64,1.0,0.8623
65,1.0,0.8633
66,1.0,0.8638
67,1.0,0.8635
68,1.0,0.8646
69,1.0,0.865
70,1.0,0.8641
71,1.0,0.867
72,1.0,0.8652
73,1.0,0.8664
74,1.0,0.8671
75,1.0,0.8663
76,1.0,0.8677
77,1.0,0.8667
78,1.0,0.8666
79,1.0,0.8674
80,1.0,0.8675
81,1.0,0.8676
82,1.0,0.868
83,1.0,0.8679
84,1.0,0.8675
85,1.0,0.8677
86,1.0,0.8691
87,1.0,0.8688
88,1.0,0.8682
89,1.0,0.868
90,1.0,0.8701
91,1.0,0.8687
92,1.0,0.8705
93,1.0,0.8689
94,1.0,0.8693
95,1.0,0.8709
96,1.0,0.8697
97,1.0,0.8709
98,1.0,0.8702
99,1.0,0.8709
100,1.0,0.8704
101,1.0,0.8707
102,1.0,0.871
103,1.0,0.8709
104,1.0,0.871
105,1.0,0.8703
106,1.0,0.8698
107,1.0,0.8716
108,1.0,0.8709
109,1.0,0.8707
110,1.0,0.8716
111,1.0,0.8727
112,1.0,0.8711
113,1.0,0.8727
114,1.0,0.8725
115,1.0,0.8742
116,1.0,0.8727
117,1.0,0.8721
118,1.0,0.8728
119,1.0,0.8711
120,1.0,0.8721
121,1.0,0.8734
122,1.0,0.8734
123,1.0,0.8729
124,1.0,0.8724
125,1.0,0.8742
126,1.0,0.8734
127,1.0,0.8737
128,1.0,0.8738
129,1.0,0.8746
130,1.0,0.874
131,1.0,0.8741
132,1.0,0.8746
133,1.0,0.8742
134,1.0,0.8732
135,1.0,0.8739
136,1.0,0.874
137,1.0,0.8742
138,1.0,0.8741
139,1.0,0.8728
140,1.0,0.8741
141,1.0,0.8745
142,1.0,0.8745
143,1.0,0.8742
144,1.0,0.8737
145,1.0,0.8744
146,1.0,0.8747
147,1.0,0.875
148,1.0,0.8743
149,1.0,0.8731
150,1.0,0.874
151,1.0,0.8735
152,1.0,0.8736
153,1.0,0.8737
154,1.0,0.8733
155,1.0,0.8737
156,1.0,0.8727
157,1.0,0.8727
158,1.0,0.8735
159,1.0,0.8732
160,1.0,0.8737
161,1.0,0.8738
162,1.0,0.8731
163,1.0,0.8731
164,1.0,0.8738
165,1.0,0.8727
166,1.0,0.8734
167,1.0,0.8736
168,1.0,0.8735
169,1.0,0.8735
170,1.0,0.873
171,1.0,0.8735
172,1.0,0.8732
173,1.0,0.8731
174,1.0,0.8728
