""
epoch,train_acc,test_acc
31,0.7052,0.5067
32,0.7078,0.5643
33,0.71014,0.5605
34,0.70866,0.5402
35,0.70974,0.5497
36,0.71068,0.5674
37,0.712,0.5651
38,0.71166,0.5737
39,0.713,0.5603
40,0.71656,0.5033
41,0.71744,0.5398
42,0.71764,0.5828
43,0.71722,0.5529
44,0.71918,0.5799
45,0.72176,0.5501
46,0.7186,0.5791
47,0.71952,0.5099
48,0.72176,0.5307
49,0.7267,0.5751
50,0.7217,0.5883
51,0.72468,0.575
52,0.72202,0.5983
53,0.72604,0.5779
54,0.7269,0.5741
55,0.72696,0.5631
56,0.72536,0.5671
57,0.72916,0.5853
58,0.72534,0.5719
59,0.72822,0.562
60,0.72826,0.5842
61,0.87128,0.7078
62,0.9325,0.7057
63,0.96046,0.7059
64,0.97734,0.7015
65,0.98704,0.7024
66,0.993,0.6974
67,0.99622,0.6983
68,0.99744,0.6969
69,0.99748,0.6988
70,0.99808,0.6943
71,0.99818,0.6932
72,0.99754,0.6888
73,0.97558,0.6389
74,0.91472,0.6426
75,0.92736,0.6409
76,0.93782,0.6498
77,0.94444,0.6446
78,0.94812,0.6552
79,0.9477,0.6553
80,0.95136,0.632
81,0.9541,0.6471
82,0.94836,0.6434
83,0.95246,0.6418
84,0.95542,0.6506
85,0.9551,0.645
86,0.9528,0.6336
87,0.95202,0.6421
88,0.95384,0.6342
89,0.95924,0.6405
90,0.95654,0.646
91,0.95506,0.6464
92,0.95218,0.6376
93,0.95754,0.6442
94,0.96488,0.6424
95,0.96148,0.6429
96,0.95614,0.6249
97,0.9586,0.6439
98,0.9606,0.6346
99,0.96062,0.6392
100,0.95646,0.6292
101,0.95648,0.6297
102,0.95722,0.6297
103,0.95664,0.633
104,0.95488,0.6402
105,0.9614,0.6476
106,0.96682,0.6433
107,0.96328,0.6443
108,0.96752,0.6345
109,0.96816,0.623
110,0.95524,0.6371
111,0.9581,0.6302
112,0.95926,0.6363
113,0.95938,0.642
114,0.95644,0.6237
115,0.96222,0.6431
116,0.96272,0.6416
117,0.96546,0.6351
118,0.96208,0.6301
119,0.96188,0.6355
120,0.9619,0.6406
121,0.99184,0.6991
122,0.9992,0.7018
123,0.9995,0.7034
124,0.9996,0.7043
125,0.99966,0.7063
126,0.99966,0.7067
127,0.99968,0.7071
128,0.99972,0.705
129,0.99968,0.7054
130,0.99972,0.7056
131,0.99968,0.7071
132,0.99968,0.7049
133,0.99974,0.7075
134,0.99972,0.7071
135,0.99972,0.7051
136,0.9997,0.7048
137,0.99972,0.7067
138,0.99974,0.7062
139,0.9997,0.7067
140,0.99972,0.7052
141,0.9998,0.7061
142,0.99976,0.7057
143,0.99976,0.7066
144,0.99972,0.705
145,0.9997,0.7051
146,0.9997,0.7058
147,0.99976,0.7068
148,0.9997,0.706
149,0.99972,0.7053
150,0.99968,0.7062
151,0.99972,0.7043
152,0.9997,0.7041
153,0.99974,0.7021
154,0.99974,0.7056
155,0.99976,0.705
156,0.99974,0.7038
157,0.9997,0.7034
158,0.9997,0.7041
159,0.99976,0.7022
160,0.9998,0.7034
161,0.99978,0.7028
162,0.99978,0.7028
163,0.99978,0.7033
164,0.99982,0.7027
165,0.99986,0.7031
166,0.99974,0.7014
167,0.99976,0.7023
168,0.99978,0.7027
169,0.99972,0.7023
170,0.99978,0.7012
171,0.99978,0.7024
172,0.99976,0.7014
173,0.9998,0.7017
174,0.99968,0.7012
175,0.9998,0.7028
176,0.99982,0.7005
177,0.99974,0.701
178,0.99976,0.7026
179,0.99978,0.7004
180,0.99978,0.701
181,0.99976,0.7023
182,0.9997,0.7005
183,0.99982,0.7019
184,0.99978,0.7017
185,0.99976,0.7011
186,0.99978,0.7003
187,0.99976,0.7006
188,0.99978,0.7018
189,0.99974,0.6999
190,0.9998,0.7006
191,0.99986,0.7018
192,0.99976,0.7016
193,0.99972,0.7007
194,0.99978,0.7002
195,0.99976,0.7004
196,0.99976,0.6991
197,0.99976,0.7008
198,0.99978,0.6995
199,0.99974,0.6983
200,0.99972,0.6999
""
epoch,train_acc,test_acc
1,0.13016,0.211
2,0.29046,0.3215
3,0.4041,0.4092
4,0.47336,0.4398
5,0.5212,0.4714
6,0.554,0.489
7,0.57818,0.5216
8,0.595,0.5096
9,0.61136,0.5442
10,0.6216,0.5232
11,0.63032,0.5179
12,0.6403,0.5444
13,0.64726,0.5074
14,0.65322,0.5056
15,0.66396,0.5491
16,0.66522,0.5598
17,0.66754,0.5253
18,0.67434,0.518
19,0.67784,0.5046
20,0.68138,0.558
21,0.68438,0.5536
22,0.68892,0.5406
23,0.69162,0.579
24,0.69012,0.537
25,0.69816,0.5744
26,0.69914,0.5407
27,0.69848,0.5463
28,0.69912,0.5655
29,0.7042,0.5297
30,0.70478,0.5672
31,0.70854,0.5537
32,0.71172,0.5819
33,0.7138,0.5814
34,0.7098,0.5508
35,0.71236,0.5584
36,0.71446,0.5944
37,0.7128,0.5501
38,0.71756,0.5659
39,0.71844,0.5422
40,0.71894,0.5467
41,0.72146,0.56
42,0.71928,0.5856
43,0.71996,0.5607
44,0.71654,0.58
45,0.72326,0.5896
46,0.72194,0.5796
47,0.72286,0.5298
48,0.72404,0.5792
49,0.72848,0.5756
50,0.7215,0.556
51,0.72534,0.5865
52,0.72784,0.586
53,0.72826,0.5723
54,0.72704,0.5562
55,0.72754,0.575
56,0.7299,0.5504
57,0.72528,0.5498
58,0.73064,0.5783
59,0.72738,0.5803
60,0.72984,0.588
61,0.87022,0.7092
62,0.9288,0.7106
63,0.95752,0.7073
64,0.97396,0.702
65,0.9854,0.705
66,0.99104,0.7047
67,0.9949,0.7031
68,0.99584,0.7023
69,0.99684,0.6921
70,0.99702,0.6963
71,0.99606,0.6907
72,0.9889,0.6661
73,0.94796,0.6477
74,0.93116,0.6542
75,0.93804,0.6454
76,0.94732,0.6613
77,0.9487,0.6437
78,0.95016,0.6573
79,0.955,0.6507
80,0.9516,0.6251
81,0.94702,0.6337
82,0.9523,0.6311
83,0.95424,0.6583
84,0.96046,0.6465
85,0.95486,0.6217
86,0.9478,0.6463
87,0.95062,0.6423
88,0.95468,0.6394
89,0.9602,0.6574
90,0.96186,0.646
91,0.95884,0.6338
92,0.9568,0.6317
93,0.95196,0.6341
94,0.95758,0.6468
95,0.96166,0.6479
96,0.95646,0.6323
97,0.9583,0.6465
98,0.95506,0.6441
99,0.95338,0.6499
100,0.95482,0.6513
101,0.96446,0.6368
102,0.96272,0.6401
103,0.96666,0.6507
104,0.96142,0.6356
105,0.95356,0.6327
106,0.9519,0.6446
107,0.95382,0.6404
108,0.95894,0.652
109,0.96296,0.6495
110,0.96258,0.6484
111,0.96246,0.6347
112,0.96372,0.6466
113,0.9526,0.644
114,0.95844,0.6294
115,0.96096,0.6515
116,0.96406,0.6387
117,0.96486,0.649
118,0.9593,0.6436
119,0.95586,0.6414
120,0.95386,0.6264
121,0.99144,0.7052
122,0.99906,0.7058
123,0.99956,0.7053
124,0.99958,0.7059
125,0.99956,0.707
126,0.99964,0.7076
127,0.99968,0.706
128,0.99968,0.7088
129,0.99966,0.7077
130,0.99972,0.7077
131,0.9997,0.7066
132,0.99972,0.7073
133,0.99972,0.7076
134,0.9997,0.7069
135,0.99972,0.7074
136,0.9997,0.7062
137,0.99974,0.7064
138,0.99974,0.7071
139,0.99974,0.7064
140,0.99972,0.7056
141,0.99976,0.7051
142,0.99978,0.7091
143,0.99978,0.7053
144,0.99974,0.7067
145,0.9997,0.7065
146,0.9997,0.7058
147,0.99972,0.7082
148,0.99974,0.7063
149,0.99972,0.704
150,0.9997,0.7058
151,0.99972,0.7049
152,0.9997,0.7064
153,0.99976,0.7058
154,0.99978,0.7065
155,0.99972,0.7076
156,0.99974,0.7041
157,0.99972,0.7067
158,0.9997,0.7051
159,0.99974,0.7068
160,0.99982,0.7065
161,0.9998,0.7063
162,0.99984,0.7041
163,0.99978,0.7062
164,0.9998,0.7063
165,0.99982,0.707
166,0.9998,0.7035
167,0.99974,0.7059
168,0.99974,0.7053
169,0.99976,0.704
170,0.9998,0.706
171,0.99976,0.7048
172,0.9998,0.7059
173,0.99976,0.7031
174,0.99978,0.7053
175,0.99982,0.7036
176,0.9998,0.705
177,0.99976,0.7027
178,0.99974,0.7051
179,0.99976,0.7035
180,0.99978,0.7044
181,0.99974,0.7047
182,0.99976,0.7037
183,0.99988,0.7033
184,0.99972,0.7027
185,0.99976,0.7044
186,0.99984,0.7044
187,0.99976,0.7036
188,0.99978,0.7045
189,0.99976,0.7046
190,0.99972,0.7065
191,0.99972,0.7045
192,0.99982,0.7062
193,0.99972,0.7048
194,0.99976,0.7052
195,0.99976,0.7067
196,0.99972,0.7046
197,0.99976,0.704
198,0.99982,0.7037
199,0.99978,0.705
200,0.99976,0.7042
""
epoch,train_acc,test_acc
1,0.12824,0.1922
2,0.28006,0.3025
3,0.39428,0.3889
4,0.4657,0.4434
5,0.51476,0.456
6,0.54612,0.4678
7,0.57276,0.5054
8,0.59408,0.5284
9,0.60452,0.5163
10,0.61966,0.5241
11,0.629,0.5182
12,0.63822,0.5527
13,0.64658,0.5242
14,0.64996,0.5354
15,0.65562,0.5389
16,0.66264,0.5731
17,0.6691,0.5375
18,0.66926,0.5668
19,0.67628,0.5571
20,0.67946,0.5567
21,0.6857,0.581
22,0.68828,0.5519
23,0.6892,0.5436
24,0.68884,0.5115
25,0.69298,0.5281
26,0.69754,0.5485
27,0.70152,0.5681
28,0.69898,0.5528
29,0.6996,0.5358
30,0.70498,0.5669
31,0.70394,0.5481
32,0.70914,0.5863
33,0.7091,0.5843
34,0.70838,0.5768
35,0.7111,0.5578
36,0.71044,0.5802
37,0.71318,0.5692
38,0.71,0.5774
39,0.71786,0.5992
40,0.7154,0.5576
41,0.71682,0.5738
42,0.7136,0.5767
43,0.71764,0.5653
44,0.71684,0.5679
45,0.7197,0.5806
46,0.72046,0.5486
47,0.72202,0.5389
48,0.72034,0.5629
49,0.72384,0.5722
50,0.7221,0.5712
51,0.7231,0.564
52,0.72424,0.5805
53,0.72328,0.5671
54,0.72374,0.5732
55,0.7272,0.5782
56,0.72832,0.5822
57,0.72878,0.5766
58,0.7258,0.5616
59,0.72812,0.5584
60,0.72984,0.5357
61,0.86662,0.7036
62,0.92888,0.702
63,0.95686,0.6966
64,0.9747,0.6986
65,0.98536,0.6987
66,0.99184,0.697
67,0.99498,0.6973
68,0.99634,0.6968
69,0.9972,0.6965
70,0.99772,0.6956
71,0.9983,0.693
72,0.99596,0.681
73,0.96614,0.6238
74,0.91418,0.6347
75,0.92722,0.6487
76,0.94018,0.6394
77,0.94298,0.6516
78,0.94642,0.6512
79,0.95036,0.6513
80,0.9492,0.6295
81,0.9481,0.6473
82,0.95278,0.6504
83,0.95586,0.6456
84,0.95114,0.649
85,0.94754,0.6433
86,0.9491,0.6441
87,0.95808,0.631
88,0.96014,0.6454
89,0.96212,0.6486
90,0.957,0.6433
91,0.95344,0.6311
92,0.9509,0.6349
93,0.9593,0.6434
94,0.95806,0.6437
95,0.95332,0.6461
96,0.95684,0.6286
97,0.95652,0.6408
98,0.95154,0.6514
99,0.96248,0.6442
100,0.96786,0.6426
101,0.967,0.6424
102,0.95846,0.6386
103,0.95268,0.6394
104,0.94884,0.6242
105,0.95646,0.6451
106,0.96598,0.6297
107,0.95984,0.6467
108,0.95996,0.6441
109,0.95684,0.6306
110,0.96452,0.6475
111,0.96246,0.632
112,0.9555,0.6322
113,0.95762,0.6247
114,0.9545,0.638
115,0.9567,0.6376
116,0.9629,0.6461
117,0.95796,0.6416
118,0.9677,0.6378
119,0.96434,0.6507
120,0.95862,0.6429
121,0.99084,0.6996
122,0.99932,0.7047
123,0.9996,0.7028
124,0.99964,0.7055
125,0.99968,0.7058
126,0.9997,0.7059
127,0.9997,0.7059
128,0.99968,0.7073
129,0.99968,0.7052
130,0.99972,0.7048
131,0.9997,0.7039
132,0.99968,0.7038
133,0.99976,0.7047
134,0.9997,0.7035
135,0.99972,0.7066
136,0.99972,0.7054
137,0.99978,0.7041
138,0.9997,0.7062
139,0.9997,0.705
140,0.99976,0.7022
141,0.99978,0.7033
142,0.99974,0.7025
143,0.99974,0.7028
144,0.99974,0.7033
145,0.99974,0.7014
146,0.99972,0.7019
147,0.99972,0.7021
148,0.99976,0.7023
149,0.99974,0.7033
150,0.9997,0.702
151,0.9997,0.7013
152,0.9997,0.7026
153,0.99974,0.702
154,0.99976,0.7018
155,0.99976,0.7016
156,0.99974,0.702
157,0.9997,0.6993
158,0.99972,0.702
159,0.99976,0.7003
160,0.99974,0.6998
161,0.99982,0.7013
162,0.99986,0.6993
163,0.9998,0.6997
164,0.9998,0.7011
165,0.9998,0.7024
166,0.99976,0.6975
167,0.99982,0.6999
168,0.99978,0.7009
169,0.99978,0.7009
170,0.99976,0.7007
171,0.99974,0.7013
172,0.99972,0.6983
173,0.99976,0.6996
174,0.99976,0.6982
175,0.99984,0.6996
176,0.99972,0.7
177,0.99978,0.7001
178,0.99976,0.7006
179,0.99976,0.6985
180,0.99976,0.6981
181,0.99978,0.7005
182,0.9997,0.697
183,0.99984,0.6984
184,0.99978,0.6984
185,0.99976,0.6985
186,0.99978,0.6988
187,0.9998,0.6991
188,0.99982,0.6972
189,0.99974,0.6974
190,0.99982,0.6975
191,0.99978,0.6993
192,0.9998,0.698
193,0.99978,0.6977
194,0.99978,0.6978
195,0.99982,0.6993
196,0.99978,0.6982
197,0.99974,0.6979
198,0.9997,0.698
199,0.99974,0.6993
200,0.99976,0.6982
