""
epoch,train_acc,test_acc
48,0.43086,0.5178
49,0.4312,0.5181
50,0.43368,0.4669
51,0.42794,0.5008
52,0.42758,0.4973
53,0.42836,0.5084
54,0.42822,0.4807
55,0.4238,0.4961
56,0.41864,0.4778
57,0.41962,0.5075
58,0.42906,0.4599
59,0.42386,0.4666
60,0.43034,0.5081
61,0.49246,0.5866
62,0.51538,0.5916
63,0.5237,0.594
64,0.52892,0.612
65,0.5347,0.5901
66,0.54164,0.6098
67,0.54314,0.6124
68,0.5413,0.6243
69,0.54838,0.6222
70,0.55072,0.6136
71,0.55076,0.6226
72,0.55136,0.5965
73,0.55628,0.5955
74,0.55802,0.6011
75,0.55336,0.6314
76,0.55944,0.6337
77,0.56188,0.6402
78,0.55916,0.6394
79,0.56326,0.6468
80,0.5633,0.6243
81,0.56494,0.6489
82,0.56452,0.6448
83,0.56088,0.641
84,0.5634,0.6502
85,0.56848,0.6422
86,0.56884,0.638
87,0.57124,0.6456
88,0.5727,0.6512
89,0.56874,0.6543
90,0.56966,0.6389
91,0.573,0.6553
92,0.57016,0.6499
93,0.57216,0.6314
94,0.57714,0.6548
95,0.57584,0.6411
96,0.57596,0.6565
97,0.57354,0.661
98,0.57656,0.6535
99,0.57744,0.6525
100,0.57626,0.6343
101,0.5786,0.6574
102,0.5807,0.6604
103,0.58076,0.667
104,0.57966,0.646
105,0.57818,0.6675
106,0.58122,0.6675
107,0.5812,0.6659
108,0.58168,0.6651
109,0.5773,0.6532
110,0.5811,0.6682
111,0.58192,0.6367
112,0.58236,0.6706
113,0.58336,0.6623
114,0.58346,0.6662
115,0.57906,0.6652
116,0.58074,0.6519
117,0.58184,0.6635
118,0.58342,0.666
119,0.58298,0.6619
120,0.58822,0.6727
121,0.61518,0.6812
122,0.62074,0.6867
123,0.62344,0.6984
124,0.62128,0.6949
125,0.62026,0.6938
126,0.62498,0.6988
127,0.62518,0.701
128,0.62564,0.6996
129,0.62528,0.7005
130,0.62728,0.7023
131,0.62604,0.7007
132,0.62726,0.7068
133,0.62976,0.7111
134,0.6298,0.7042
135,0.6291,0.7102
136,0.62888,0.7095
137,0.62978,0.703
138,0.62942,0.6986
139,0.62802,0.7007
140,0.63068,0.7097
141,0.63124,0.7089
142,0.63234,0.7062
143,0.6292,0.7051
144,0.6325,0.7108
145,0.63408,0.7108
146,0.63556,0.7035
147,0.63264,0.7086
148,0.63268,0.7105
149,0.63116,0.707
150,0.63394,0.701
151,0.63658,0.713
152,0.63332,0.7083
153,0.6329,0.697
154,0.63398,0.7006
155,0.63556,0.7014
156,0.63426,0.706
157,0.63154,0.7023
158,0.63492,0.7058
159,0.63372,0.7056
160,0.63388,0.6944
161,0.64048,0.7171
162,0.64672,0.7198
163,0.64764,0.7172
164,0.64444,0.7133
165,0.64494,0.7184
166,0.64728,0.7202
167,0.64598,0.7155
168,0.64878,0.7227
169,0.64518,0.7168
170,0.64784,0.7147
171,0.65248,0.7192
172,0.65008,0.7168
173,0.64958,0.7202
174,0.65132,0.7156
175,0.64992,0.7188
176,0.65268,0.7215
177,0.64726,0.7172
178,0.64852,0.7181
179,0.6478,0.7199
180,0.64868,0.7195
181,0.6498,0.7219
182,0.64884,0.7174
183,0.65118,0.7203
184,0.6464,0.7157
185,0.6477,0.7227
186,0.65204,0.7182
187,0.65304,0.723
188,0.65172,0.7195
189,0.65322,0.7194
190,0.64792,0.7234
191,0.6519,0.7215
192,0.64766,0.7212
193,0.6527,0.724
194,0.65176,0.7212
195,0.65124,0.7218
196,0.65474,0.7164
197,0.65234,0.7224
198,0.6539,0.7224
199,0.65026,0.7222
200,0.65148,0.7213
